code,person,sum,affil
11650108,전라남도순천시|시장|조충훈,247500,정부
11650108,국세청중부지방국세청|청장|심달훈,229880,정부
11650108,국민의당/광주 서구을|국회의원|천정배,210455,국회
11650108,통일부통일교육원|원장|이금순,202395,정부
11650108,국방부|-|박종진,200000,정부
11650108,대통령비서실|뉴미디어정책비서관|최형우,200000,정부
11650108,충청북도충주시|시장|조길형,200000,정부
11650108,산업통상자원부한국전력공사|사장|조환익,196673,정부
11650108,대전광역시|국제관계대사|설경훈,191000,정부
11650108,미래창조과학부울산과학기술원|총장|정무영,183333,정부
11650108,기획재정부한국조폐공사|사장|김화동,174000,정부
11650108,외교부|아프가니스탄.파키스탄특별대표|최홍기,168080,정부
11650108,금융위원회한국산업은행|회장|이동걸,165400,정부
11650108,교육부경상대학교|총장|이상경,120000,정부
11650108,국민의당/전남 나주시화순군|국회의원|손금주,50000,국회
11650108,더불어민주당/서울 강남구을|국회의원|전현희,43360,국회
11650108,제주특별자치도의회|의원|김영보,40759,정부
11650108,외교부|대사|박효성,22000,정부
11650108,산업통상자원부한국가스공사|사장|이승훈,10104,정부
11650108,대통령비서실|해양수산비서관|지희진,6000,정부
11680106,경찰청|치안감|최현락,2885552,정부
11680106,특허법원|법원장|이대경,2600000,법원
11680106,인사혁신처|처장|김동극,2181849,정부
11680106,서울고등법원|부장판사|김용대,2144000,법원
11680106,기획재정부|세제실장|최영록,1835000,정부
11680106,교육부한국체육대학교|총장|김성조,1780000,정부
11680106,더불어민주당/경기 성남시분당구갑|국회의원|김병관,1700000,국회
11680106,법원행정처|사법지원실장|홍승면,1640000,법원
11680106,수원지방법원안산지원|원로법관|조병현,1616000,법원
11680106,서울고등법원|부장판사|배광국,1588464,법원
11680106,국민권익위원회|위원장|성영훈,1584000,정부
11680106,고용노동부|고용정책실장|문기섭,1536000,정부
11680106,서울고등법원|부장판사|윤준,1536000,법원
11680106,대검찰청광주고등검찰청|검사장|오세인,1514000,정부
11680106,국세청|청장|임환수,1425000,정부
11680106,더불어민주당/서울 용산구|국회의원|진영,1416000,국회
11680106,충청북도의회|의장|김양희,1400000,정부
11680106,서울고등법원|부장판사|서태환,1384000,법원
11680106,국가인권위원회|위원장|이성호,1336000,정부
11680106,서울고등법원|부장판사|최상열,1320000,법원
11680106,자유한국당/경북 영주시문경시예천군|국회의원|최교일,1256000,국회
11680106,대통령비서실|기후환경비서관|이찬희,1166856,정부
11680106,헌법재판소|재판관|안창호,1152000,헌법재판소
11680106,서울고등법원|수석부장판사|성낙송,1136980,법원
11680106,인사혁신처소청심사위원회|상임위원|오동호,1112000,정부
11680106,대검찰청|검찰총장|김수남,1104000,정부
11680106,헌법재판소|사무처장|김용헌,1104000,헌법재판소
11680106,더불어민주당/서울 강남구을|국회의원|전현희,1100000,국회
11680106,기획재정부|제2차관|송언석,1088000,정부
11680106,서울특별시의회|의원|이석주,1088000,정부
11680106,서울고등법원|부장판사|강승준,1080000,법원
11680106,자유한국당/강원 춘천시|국회의원|김진태,1072000,국회
11680106,행정자치부|장관|홍윤식,1048000,정부
11680106,국가정보원|제2차장|최윤수,1040000,정부
11680106,미래창조과학부한국지질자원연구원|원장|신중호,992000,정부
11680106,광주지방법원|법원장|김광태,968000,법원
11680106,보건복지부건강보험심사평가원|원장|손명세,968000,정부
11680106,산업통상자원부한국가스안전공사|대표이사|박기동,967500,정부
11680106,법무부|교정본부장|김학성,950000,정부
11680106,대전고등법원|부장판사|차문호,930000,법원
11680106,경상남도진주시|시장|이창희,920000,정부
11680106,대검찰청|감찰부장|정병하,900000,정부
11680106,헌법재판소|헌법재판연구원장|전광석,896000,헌법재판소
11680106,경상북도포항시|시장|이강덕,880000,정부
11680106,대통령비서실|국토교통비서관|이원재,830000,정부
11680106,문화체육관광부2018평창동계올림픽조|원회직위기획조정실장|김기홍,823999,정부
11680106,국무조정실한국조세재정연구원|원장|박형수,770000,정부
11680106,방송통신위원회|사무처장|정종기,770000,정부
11680106,서울고등법원|부장판사|배준현,760000,법원
11680106,자유한국당/충남 서산시태안군|국회의원|성일종,750000,국회
11680106,법원행정처|사법정책실장|심준보,750000,법원
11680106,병무청|차장|이상진,750000,정부
11680106,더불어민주당/경기 남양주시갑|국회의원|조응천,743000,국회
11680106,행정중심복합도시건설청|차장|안시권,730000,정부
11680106,교육부국가평생교육진흥원|원장|기영화,727000,정부
11680106,헌법재판소|재판관|이정미,700000,헌법재판소
11680106,국민권익위원회|상임위원|소기홍,685000,정부
11680106,정보위원회|수석전문위원|임진대,679000,국회
11680106,대통령비서실|춘추관장|육동인,677000,정부
11680106,국민의당/전남 해남군완도군진도군|국회의원|윤영일,672000,국회
11680106,금융위원회|상임위원|손병두,640000,정부
11680106,더불어민주당/경기 군포시갑|국회의원|김정우,610000,국회
11680106,한국은행금융통화위원회|위원|고승범,600000,정부
11680106,대통령비서실|기획비서관|최재영,570000,정부
11680106,더불어민주당/서울 중구성동구갑|국회의원|홍익표,550000,국회
11680106,금융위원회금융감독원|부원장보|박희춘,482332,정부
11680106,서울가정법원|법원장|성백현,469831,법원
11680106,서울중앙지방법원|민사제2수석부장판사|김형두,420000,법원
11680106,국토교통부주택도시보증공사|상임감사위원|조재훈,385000,정부
11680106,환경부|환경정책실장|이민호,380000,정부
11680106,대통령비서실|여성가족비서관|김종숙,310000,정부
11680106,서울고등법원|부장판사|윤종구,280000,법원
11680106,미래창조과학부과학기술연합대학원대학교|총장|문길주,277293,정부
11680106,대통령비서실|교육비서관|김관복,265000,정부
11680106,경상북도문경시|시장|고윤환,251796,정부
11680106,서울고등법원|부장판사|김시철,201359,법원
11680106,자유한국당/강원 태백시횡성군영월군평창군정선군|국회의원|염동열,100000,국회
11680106,보건복지부한국의료분쟁조정중재원|원장|박국수,84000,정부
11680106,식품의약품안전처식품의약품안전평가원|원장|손여원,30580,정부
11680106,기획재정부|기획조정실장|고형권,20000,정부
11680106,서울특별시강남구|구청장|신연희,5000,정부
11650107,특허법원|부장판사|오영준,2394000,법원
11650107,대검찰청|공안부장|정점식,2250000,정부
11650107,한국은행금융통화위원회|위원|조동철,2156000,정부
11650107,바른정당/서울 서초구갑|국회의원|이혜훈,2100000,국회
11650107,더불어민주당/대전 서구갑|국회의원|박병석,2088000,국회
11650107,서울고등법원|부장판사|김우진,1950000,법원
11650107,바른정당/대구 수성구을|국회의원|주호영,1910000,국회
11650107,국토교통부한국철도공사|사장|홍순만,1843900,정부
11650107,방송통신위원회|부위원장|김재홍,1832000,정부
11650107,자유한국당/비례대표|국회의원|김성태_,1806000,국회
11650107,대법원|前대법관|이상훈,1768000,법원
11650107,미래창조과학부기초과학연구원|원장|김두철,1683500,정부
11650107,전라남도의회|의원|조상래,1568000,정부
11650107,서울고등법원|부장판사|서경환,1552000,법원
11650107,대검찰청울산지방검찰청|검사장|한찬식,1448000,정부
11650107,부산광역시|국제관계대사|홍성화,1448000,정부
11650107,외교부|기후변화대사|김찬우,1448000,정부
11650107,자유한국당/부산 부산진구을|국회의원|이헌승,1446000,국회
11650107,수원지방법원|법원장|이종석,1416750,법원
11650107,대검찰청수원지방검찰청|검사장|신유철,1416000,정부
11650107,서울고등법원|부장판사|권기훈,1353752,법원
11650107,바른정당/울산 울주군|국회의원|강길부,1350000,국회
11650107,서울고등법원|부장판사|배형원,1350000,법원
11650107,서울고등법원|부장판사|조경란,1168000,법원
11650107,대검찰청|차장검사|김주현,1110000,정부
11650107,사법연수원|교수(고등법원부장판사)|선재성,1109777,법원
11650107,자유한국당/인천 연수구을|국회의원|민경욱,1109000,국회
11650107,서울특별시의회|의원|김진영,1109000,정부
11650107,환경부|차관|이정섭,1096000,정부
11650107,국방부|-|엄기학,1080000,정부
11650107,대전고등법원|부장판사|윤승은,1000000,법원
11650107,국민의당/전남 여수시갑|국회의원|이용주,970000,국회
11650107,대법원|대법관|박병대,960000,법원
11650107,교육부|대학정책실장|배성근,948000,정부
11650107,법무부법무연수원|원장|김희관,944000,정부
11650107,대통령비서실|대변인|정연국,936000,정부
11650107,서울중앙지방법원|원로법관|성기문,912000,법원
11650107,행정자치부|창조정부조직실장|윤종인,912000,정부
11650107,대통령비서실|산업통상자원비서관|박원주,864000,정부
11650107,보건복지부국립보건연구원|원장|박도준,864000,정부
11650107,헌법재판소|사무차장|김헌정,810000,헌법재판소
11650107,대검찰청서울고등검찰청|차장검사|차경환,760000,정부
11650107,산업통상자원부한국전력공사|사장|조환익,751000,정부
11650107,법무부|범죄정책예방국장|이상호,700000,정부
11650107,행정자치부국립과학수사연구원|원장|최영식,686000,정부
11650107,경상남도의회|의원|제정훈,680000,정부
11650107,대검찰청창원지방검찰청|검사장|유상범,677440,정부
11650107,국토교통부|교통물류실장|이승호,660000,정부
11650107,서울가정법원|수석부장판사|이은애,640000,법원
11650107,사법연수원|수석교수|유상재,635000,법원
11650107,더불어민주당/경기 군포시갑|국회의원|김정우,616000,국회
11650107,국토교통부한국토지주택공사|상임감사위원|허종덕,593000,정부
11650107,감사원|감사위원|이준호,588000,정부
11650107,대통령비서실|홍보기획비서관|천영식,580000,정부
11650107,기획재정부|민관합동창조경제추진단장|조봉환,570000,정부
11650107,보건복지부국민연금공단|이사장|문형표,520000,정부
11650107,서울고등법원|부장판사|김주현,486500,법원
11650107,서울고등법원|부장판사|민유숙,479000,법원
11650107,대검찰청서울동부지방검찰청|검사장|봉욱,440000,정부
11650107,더불어민주당/비례대표|국회의원|최운열,432000,국회
11650107,국무조정실|국무2차장|노형욱,383000,정부
11650107,광주고등법원|법원장|유남석,362000,법원
11650107,경상남도의회|의원|서종길,350000,정부
11650107,대검찰청대전고등검찰청|차장검사|김기동,350000,정부
11650107,대통령비서실|해양수산비서관|지희진,320000,정부
11650107,서울특별시의회|의원|이종필,300000,정부
11650107,통일부통일교육원|원장|이금순,293395,정부
11650107,국방부|-|이건완,90000,정부
11650107,미래창조과학부우정사업본부|본부장|김기덕,50000,정부
11650107,서울특별시의회|부의장|김진수,13370,정부
11650107,경상북도의회|의원|윤종도,10000,정부
11650101,충청남도공주시|시장|오시덕,3881656,정부
11650101,외교부|의전비서관|윤여철,2300000,정부
11650101,서울특별시서초구|구청장|조은희,2245000,정부
11650101,금융위원회|부위원장|정은보,2240000,정부
11650101,경기도의회|의원|공영애,2182000,정부
11650101,수원지방법원성남지원|원로법관|심상철,1826435,법원
11650101,서울고등법원|부장판사|김종호,1550000,법원
11650101,자유한국당/부산 남구갑|국회의원|김정훈,1344000,국회
11650101,자유한국당/경북 영주시문경시예천군|국회의원|최교일,1300000,국회
11650101,국민의당/전남 여수시갑|국회의원|이용주,1294000,국회
11650101,충청남도부여군|군수|이용우,1293000,정부
11650101,바른정당/경남 통영시고성군|국회의원|이군현,1231998,국회
11650101,보건복지부|차관|방문규,1037620,정부
11650101,기획재정부|제2차관|송언석,1023000,정부
11650101,서울특별시의회|의원|이숙자,966000,정부
11650101,더불어민주당/비례대표|국회의원|최운열,928000,국회
11650101,법무부한국법무보호복지공단|이사장|구본민,922500,정부
11650101,고용노동부|기획조정실장|박종길,900000,정부
11650101,미래창조과학부|장관|최양희,880000,정부
11650101,서울특별시의회|의원|신언근,864000,정부
11650101,서울북부지방법원|법원장|노태악,808000,법원
11650101,환경부한국환경공단|이사장|전병성,805292,정부
11650101,방송통신위원회|부위원장|김재홍,784000,정부
11650101,광주고등법원|부장판사|구회근,772000,법원
11650101,대법원|前대법관|이상훈,746000,법원
11650101,국토교통부|기획조정실장|손병석,739000,정부
11650101,조달청|청장|정양호,725000,정부
11650101,문화체육관광부국제방송교류재단|사장|문재완,723000,정부
11650101,대통령비서실|경제수석비서관|강석훈,720000,정부
11650101,서울서부지방법원|법원장|이태종,665000,법원
11650101,자유한국당/충북 제천시단양군|국회의원|권석창,637000,국회
11650101,자유한국당/충북 증평군진천군음성군|국회의원|경대수,615000,국회
11650101,서울중앙지방법원|원로법관|강영호,612000,법원
11650101,수원지방법원|법원장|이종석,600000,법원
11650101,해양수산부여수광양항만공사|사장|선원표,599000,정부
11650101,대구고등법원|수석부장판사|진성철,591000,법원
11650101,미래창조과학부대구경북과학기술원|총장|신성철,578000,정부
11650101,교육부국가평생교육진흥원|원장|기영화,505000,정부
11650101,교육부한경대학교|총장|태범석,450000,정부
11650101,국민의당/비례대표|국회의원|신용현,430000,국회
11650101,국민의당/비례대표|국회의원|박주현,400000,국회
11650101,미래창조과학부한국건설기술연구원|원장|이태식,336000,정부
11650101,대검찰청서울고등검찰청|검사장|박성재,330000,정부
11650101,바른정당/서울 서초구을|국회의원|박성중,300000,국회
11650101,강원도영월군|군수|박선규,200000,정부
11650101,국무조정실대테러센터|센터장|문영기,200000,정부
11650101,대전광역시|국제관계대사|설경훈,169000,정부
11650101,서울고등법원|부장판사|배준현,85000,법원
11650101,전라남도장흥군|군수|김성,58956,정부
11650106,대검찰청전주지방검찰청|검사장|장호중,2331928,정부
11650106,대통령비서실|법무비서관|최철환,2100000,정부
11650106,자유한국당/대구 동구갑|국회의원|정종섭,1989000,국회
11650106,자유한국당/대구 북구갑|국회의원|정태옥,1640000,국회
11650106,대통령비서실|교육문화수석비서관|김용승,1632453,정부
11650106,고용노동부학교법인한국폴리텍|이사장|이우영,1343000,정부
11650106,서울특별시서울시립대학교|총장|원윤희,1315850,정부
11650106,산업통상자원부한국가스공사|관리부사장|안완기,1137680,정부
11650106,서울중앙지방법원|원로법관|조용구,1008000,법원
11650106,서울특별시중구|구청장|최창식,1008000,정부
11650106,외교부|외교비서관|이도훈,1000000,정부
11650106,교육부한국학중앙연구원|원장|이기동,984000,정부
11650106,국무조정실|대통령권한대행국무총리|황교안,984000,정부
11650106,미래창조과학부한국연구재단|이사장|조무제,968000,정부
11650106,대구광역시대구경북경제자유구역청|청장|도건우,952000,정부
11650106,헌법재판소|재판관|강일원,944000,헌법재판소
11650106,서울고등법원|부장판사|김주현,928000,법원
11650106,서울고등법원|부장판사|이강원,928000,법원
11650106,경상북도의회|의원|배진석,900000,정부
11650106,울산광역시|시장|김기현,840000,정부
11650106,산업통상자원부한국지역난방공사|사장|김경원,832000,정부
11650106,보건복지부국립보건연구원|원장|박도준,807000,정부
11650106,교육부한국복지대학교|총장|이상진,737000,정부
11650106,감사원|감사위원|이준호,700000,정부
11650106,법원행정처|기획조정실장|이민걸,690000,법원
11650106,국가인권위원회|상임위원|정상환,687000,정부
11650106,전라남도|도지사|이낙연,672000,정부
11650106,자유한국당/부산 해운대구을|국회의원|배덕광,661000,국회
11650106,제주특별자치도|행정부지사|전성태,650000,정부
11650106,공정거래위원회|사무처장|신영선,648000,정부
11650106,전라북도|도지사|송하진,647000,정부
11650106,식품의약품안전처식품의약품안전평가원|원장|손여원,640000,정부
11650106,더불어민주당/경기 광명시을|국회의원|이언주,639000,국회
11650106,서울고등법원|부장판사|김상환,636000,법원
11650106,행정자치부|창조정부조직실장|윤종인,626000,정부
11650106,자유한국당/경남 진주시갑|국회의원|박대출,582000,국회
11650106,기획재정부한국투자공사|사장|은성수,582000,정부
11650106,통계청|청장|유경준,580000,정부
11650106,대검찰청인천지방검찰청|검사장|이금로,520000,정부
11650106,서울고등법원|부장판사|배형원,500000,법원
11650106,부산광역시|시장|서병수,450000,정부
11650106,경상북도의회|의원|박영서,443000,정부
11650106,경기도여주시|시장|원경희,439000,정부
11650106,환경부국립공원관리공단|이사장|박보환,300000,정부
11650106,국민권익위원회|상임위원|김대희,280000,정부
11650106,자유한국당/비례대표|국회의원|김현아,247222,국회
11650106,여성가족부|차관|권용현,115008,정부
11650106,충청북도|행정부지사|고규창,40000,정부
11710101,해양수산부수산업협동조합중앙회|감사|서정욱,2450240,정부
11710101,경상남도|도지사|홍준표,1992000,정부
11710101,감사원|제2사무차장|신민철,1512000,정부
11710101,한국은행|감사|하성,1480000,정부
11710101,자유한국당/충북 보은군옥천군영동군괴산군|국회의원|박덕흠,1274962,국회
11710101,부산고등법원|법원장|황한식,1208000,법원
11710101,서울특별시의회|의원|최호정,1182500,정부
11710101,금융위원회한국산업은행|회장|이동걸,1176000,정부
11710101,국토교통부|제1차관|김경환,1072000,정부
11710101,대전고등법원|부장판사|이승한,1000000,법원
11710101,충청북도청주시|시장|이승훈,976000,정부
11710101,금융위원회금융감독원|부원장보|박희춘,968000,정부
11710101,교육부한국방송통신대학교|부총장|김외숙,936000,정부
11710101,산업통상자원부|제2차관|우태희,925000,정부
11710101,전라남도보성군|군수|이용부,912000,정부
11710101,경찰청도로교통공단|이사장|신용선,850000,정부
11710101,해양수산부국립수산과학원|원장|강준석,838000,정부
11710101,더불어민주당/서울 강서구갑|국회의원|금태섭,832000,국회
11710101,서울특별시의회|의원|강성언,832000,정부
11710101,문화체육관광부아시아문화원|원장|김병석,830000,정부
11710101,대통령비서실|미래전략수석비서관|현대원,824000,정부
11710101,서울특별시|행정1부시장|류경기,824000,정부
11710101,방송통신위원회|상임위원|이기주,820000,정부
11710101,서울특별시의회|의원|진두생,770000,정부
11710101,경찰청인천지방경찰청|청장|박경민,763000,정부
11710101,서울고등법원|부장판사|김승표,719000,법원
11710101,대검찰청광주지방검찰청|검사장|김회재,718000,정부
11710101,경상남도의회|의원|권유관,689000,정부
11710101,국민의당/전남 여수시을|국회의원|주승용,689000,국회
11710101,국방부|-|이종섭,682000,정부
11710101,서울특별시의회|의원|우창윤,680000,정부
11710101,대통령비서실|인사혁신비서관|윤종진,668000,정부
11710101,인천지방법원|법원장|김인욱,618000,법원
11710101,국토교통부|제2차관|최정호,580000,정부
11710101,서울고등법원|부장판사|최규홍,530000,법원
11710101,서울중앙지방법원|민사제2수석부장판사|김형두,500000,법원
11710101,더불어민주당/서울 송파구을|국회의원|최명길,400000,국회
11710101,서울고등법원|부장판사|함상훈,400000,법원
11710101,서울특별시의회|의원|강감창,380000,정부
11710101,통계청|차장|정규남,300000,정부
11710101,국회사무처|국회사무총장|우윤근,280015,국회
11710101,교육부한국체육대학교|총장|김성조,250000,정부
11710101,서울특별시의회|의원|김태수,230000,정부
11710101,강원도인제군|군수|이순선,170000,정부
11710101,자유한국당/경남 양산시갑|국회의원|윤영석,150000,국회
11710101,경찰청대구지방경찰청|청장|김상운,101389,정부
11710101,서울특별시의회|의원|최조웅,48600,정부
11710101,보건복지부한국장애인개발원|원장|황화성,25000,정부
11680103,서울고등법원|법원장|최완주,2180000,법원
11680103,외교부주콩고민주공화국대한민국대사관|특명전권대사|권기창,1810000,정부
11680103,대통령비서실|교육비서관|김관복,1747100,정부
11680103,전라북도|행정부지사|김일재,1660000,정부
11680103,특허법원|수석부장판사|김환수,1450000,법원
11680103,바른정당/전북 전주시을|국회의원|정운천,1200000,국회
11680103,바른정당/강원 강릉시|국회의원|권성동,1151250,국회
11680103,헌법재판소|재판관|서기석,1056000,헌법재판소
11680103,국민안전처|특수재난실장|김경수,1040000,정부
11680103,국회사무처|국회사무총장|우윤근,1000000,국회
11680103,법원공무원교육원|교육원장|구연모,980000,법원
11680103,서울고등법원|부장판사|이승련,968000,법원
11680103,바른정당/대구 동구을|국회의원|유승민,936000,국회
11680103,서울가정법원|법원장|성백현,936000,법원
11680103,법원행정처|법원행정처장(대법관)|고영한,904000,법원
11680103,서울특별시의회|의원|김현기,900000,정부
11680103,자유한국당/경남 양산시갑|국회의원|윤영석,850000,국회
11680103,자유한국당/인천 남구을|국회의원|윤상현,840000,국회
11680103,서울고등법원|부장판사|문용선,840000,법원
11680103,산업통상자원부|장관|주형환,808000,정부
11680103,기획재정부|세제실장|최영록,800000,정부
11680103,대검찰청울산지방검찰청|검사장|한찬식,730000,정부
11680103,교육부한국체육대학교|총장|김성조,725400,정부
11680103,행정자치부지방행정연수원|원장|주낙영,695000,정부
11680103,행정중심복합도시건설청|차장|안시권,647000,정부
11680103,교육부국사편찬위원회|위원장|김정배,630000,정부
11680103,교육부강원대학교|총장|김헌영,613000,정부
11680103,자유한국당/경남 창원시진해구|국회의원|김성찬,613000,국회
11680103,자유한국당/충북 충주시|국회의원|이종배,605000,국회
11680103,경상북도포항시|시장|이강덕,604000,정부
11680103,국토교통부중앙토지수용위원회|상임위원|김재정,561000,정부
11680103,보건복지부한국보건복지인력개발원|원장|최영현,519000,정부
11680103,서울고등법원|부장판사|허부열,486000,법원
11680103,대통령비서실|기획비서관|최재영,480000,정부
11680103,서울중앙지방법원|민사제1수석부장판사|김정만,450000,법원
11680103,자유한국당/비례대표|국회의원|강효상,440000,국회
11680103,보건복지부|기획조정실장|권덕철,329000,정부
11680103,대통령비서실|여성가족비서관|김종숙,266000,정부
11680103,대검찰청|형사부장|박균택,200000,정부
11680103,대검찰청부산고등검찰청|검사장|문무일,171247,정부
11680103,자유한국당/경북 영주시문경시예천군|국회의원|최교일,153671,국회
11680118,자유한국당/충남 공주시부여군청양군|국회의원|정진석,2300000,국회
11680118,서울가정법원|법원장|성백현,2206637,법원
11680118,문화체육관광부한국문화예술위원회|위원장|박명진,1648100,정부
11680118,수원지방법원|수석부장판사|한창훈,1648000,법원
11680118,대검찰청대전고등검찰청|검사장|김강욱,1527908,정부
11680118,경상남도|서부부지사|조규일,1400000,정부
11680118,자유한국당/대구 달성군|국회의원|추경호,1380000,국회
11680118,서울특별시의회|의원|성중기,1300000,정부
11680118,무소속/대구 북구을|국회의원|홍의락,1224000,국회
11680118,대법원|대법관|이기택,1160000,법원
11680118,법무부|기획조정실장|권익환,1100000,정부
11680118,충청북도의회|의장|김양희,1072000,정부
11680118,더불어민주당/경기 안산시상록구갑|국회의원|전해철,1056000,국회
11680118,더불어민주당/경기 수원시무|국회의원|김진표,1008000,국회
11680118,자유한국당/부산 서구동구|국회의원|유기준,1000000,국회
11680118,서울고등법원|부장판사|배광국,1000000,법원
11680118,서울고등법원|부장판사|양현주,967808,법원
11680118,부산고등법원|부장판사|권순형,950000,법원
11680118,서울고등법원|부장판사|김필곤,900000,법원
11680118,산업통상자원부|무역투자실장|채희봉,872000,정부
11680118,금융위원회금융정보분석원|원장|유광열,807776,정부
11680118,청주지방법원|법원장|신귀섭,776000,법원
11680118,교육부국립대학법인서울대학교|총장|성낙인,762000,정부
11680118,서울고등법원|부장판사|정선재,760000,법원
11680118,국민의당/전북 전주시병|국회의원|정동영,728000,국회
11680118,서울고등법원|수석부장판사|성낙송,694000,법원
